 5128 CH3C7N    FREEZE              gCH3C7N                                           1.00e+00  0.00      0.0
 5129 C2H4O     FREEZE              gC2H4O                                            1.00e+00  0.00      0.0
 5130 C2H3N     FREEZE              gC2H3N                                            1.00e+00  0.00      0.0
 5131 CH3NH     FREEZE              gCH3NH                                            1.00e+00  0.00      0.0
 5132 CH3OCH3   FREEZE              gCH3OCH3                                          1.00e+00  0.00      0.0
 5133 CH4O      FREEZE              gCH4O                                             1.00e+00  0.00      0.0
 5134 CH4       FREEZE              gCH4                                              1.00e+00  0.00      0.0
 5135 CH5N      FREEZE              gCH5N                                             1.00e+00  0.00      0.0
 5136 CHNH      FREEZE              gCHNH                                             1.00e+00  0.00      0.0
 5137 Cl        FREEZE              gCl                                               1.00e+00  0.00      0.0
 5138 ClO       FREEZE              gClO                                              1.00e+00  0.00      0.0
 5139 CN        FREEZE              gCN                                               1.00e+00  0.00      0.0
 5140 CO        FREEZE              gCO                                               1.00e+00  0.00      0.0
 5141 CO2       FREEZE              gCO2                                              1.00e+00  0.00      0.0
 5142 CP        FREEZE              gCP                                               1.00e+00  0.00      0.0
 5143 CS        FREEZE              gCS                                               1.00e+00  0.00      0.0
 5144 Fe        FREEZE              gFe                                               1.00e+00  0.00      0.0
 5145 FeH       FREEZE              gFeH                                              1.00e+00  0.00      0.0
 5146 H         FREEZE              gH                                                1.00e+00  0.00      0.0
 5147 H2        FREEZE              gH2                                               0.00e+00  0.00      0.0
 5148 H2C3N     FREEZE              gH2C3N                                            1.00e+00  0.00      0.0
 5149 H2C3O     FREEZE              gH2C3O                                            1.00e+00  0.00      0.0
 5150 H2C5N     FREEZE              gH2C5N                                            1.00e+00  0.00      0.0
 5151 H2C7N     FREEZE              gH2C7N                                            1.00e+00  0.00      0.0
 5152 H2C9N     FREEZE              gH2C9N                                            1.00e+00  0.00      0.0
 5153 H2CN      FREEZE              gH2CN                                             1.00e+00  0.00      0.0
 5154 H2CO      FREEZE              gH2CO                                             1.00e+00  0.00      0.0
 5155 H2CS      FREEZE              gH2CS                                             1.00e+00  0.00      0.0
 5156 H2O       FREEZE              gH2O                                              1.00e+00  0.00      0.0
 5157 H2O2      FREEZE              gH2O2                                             1.00e+00  0.00      0.0
 5158 H2S       FREEZE              gH2S                                              1.00e+00  0.00      0.0
 5159 H2S2      FREEZE              gH2S2                                             1.00e+00  0.00      0.0
 5160 H2SiO     FREEZE              gH2SiO                                            1.00e+00  0.00      0.0
 5161 H3C5N     FREEZE              gH3C5N                                            1.00e+00  0.00      0.0
 5162 H3C7N     FREEZE              gH3C7N                                            1.00e+00  0.00      0.0
 5163 H3C9N     FREEZE              gH3C9N                                            1.00e+00  0.00      0.0
 5164 H4C3N     FREEZE              gH4C3N                                            1.00e+00  0.00      0.0
 5165 H5C3N     FREEZE              gH5C3N                                            1.00e+00  0.00      0.0
 5166 HC2NC     FREEZE              gHC2NC                                            1.00e+00  0.00      0.0
 5167 HC2O      FREEZE              gHC2O                                             1.00e+00  0.00      0.0
 5168 HC3N      FREEZE              gHC3N                                             1.00e+00  0.00      0.0
 5169 HC3O      FREEZE              gHC3O                                             1.00e+00  0.00      0.0
 5170 HC5N      FREEZE              gHC5N                                             1.00e+00  0.00      0.0
 5171 HC7N      FREEZE              gHC7N                                             1.00e+00  0.00      0.0
 5172 HC9N      FREEZE              gHC9N                                             1.00e+00  0.00      0.0
 5173 HCCN      FREEZE              gHCCN                                             1.00e+00  0.00      0.0
 5174 HCCP      FREEZE              gHCCP                                             1.00e+00  0.00      0.0
 5175 HCl       FREEZE              gHCl                                              1.00e+00  0.00      0.0
 5176 HCN       FREEZE              gHCN                                              1.00e+00  0.00      0.0
 5177 HCNC2     FREEZE              gHCNC2                                            1.00e+00  0.00      0.0
 5178 HCO       FREEZE              gHCO                                              1.00e+00  0.00      0.0
 5179 HCOOCH3   FREEZE              gHCOOCH3                                          1.00e+00  0.00      0.0
 5180 CH2O2     FREEZE              gCH2O2                                            1.00e+00  0.00      0.0
 5181 HCP       FREEZE              gHCP                                              1.00e+00  0.00      0.0
 5182 HCS       FREEZE              gHCS                                              1.00e+00  0.00      0.0
 5183 HCSi      FREEZE              gHCSi                                             1.00e+00  0.00      0.0
 5184 He        FREEZE              gHe                                               0.00e+00  0.00      0.0
 5185 HNC       FREEZE              gHNC                                              1.00e+00  0.00      0.0
 5186 HNC3      FREEZE              gHNC3                                             1.00e+00  0.00      0.0
 5187 HNCO      FREEZE              gHNCO                                             1.00e+00  0.00      0.0
 5188 HNO       FREEZE              gHNO                                              1.00e+00  0.00      0.0
 5189 HNSi      FREEZE              gHNSi                                             1.00e+00  0.00      0.0
 5190 HPO       FREEZE              gHPO                                              1.00e+00  0.00      0.0
 5191 HS        FREEZE              gHS                                               1.00e+00  0.00      0.0
 5192 HS2       FREEZE              gHS2                                              1.00e+00  0.00      0.0
 5193 Mg        FREEZE              gMg                                               1.00e+00  0.00      0.0
 5194 MgH       FREEZE              gMgH                                              1.00e+00  0.00      0.0
 5195 MgH2      FREEZE              gMgH2                                             1.00e+00  0.00      0.0
 5196 N         FREEZE              gN                                                1.00e+00  0.00      0.0
 5197 N2        FREEZE              gN2                                               1.00e+00  0.00      0.0
 5198 N2H2      FREEZE              gN2H2                                             1.00e+00  0.00      0.0
 5199 N2O       FREEZE              gN2O                                              1.00e+00  0.00      0.0
 5200 Na        FREEZE              gNa                                               1.00e+00  0.00      0.0
 5201 NaH       FREEZE              gNaH                                              1.00e+00  0.00      0.0
 5202 NaOH      FREEZE              gNaOH                                             1.00e+00  0.00      0.0
 5203 NH        FREEZE              gNH                                               1.00e+00  0.00      0.0
 5204 NH2       FREEZE              gNH2                                              1.00e+00  0.00      0.0
 5205 NH2CHO    FREEZE              gNH2CHO                                           1.00e+00  0.00      0.0
 5206 NH2CN     FREEZE              gNH2CN                                            1.00e+00  0.00      0.0
 5207 NH2OH     FREEZE              gNH2OH                                            1.00e+00  0.00      0.0
 5208 NH3       FREEZE              gNH3                                              1.00e+00  0.00      0.0
 5209 NO        FREEZE              gNO                                               1.00e+00  0.00      0.0
 5210 NO2       FREEZE              gNO2                                              1.00e+00  0.00      0.0
 5211 NS        FREEZE              gNS                                               1.00e+00  0.00      0.0
 5212 O         FREEZE              gO                                                1.00e+00  0.00      0.0
 5213 O2        FREEZE              gO2                                               1.00e+00  0.00      0.0
 5214 O2H       FREEZE              gO2H                                              1.00e+00  0.00      0.0
 5215 O3        FREEZE              gO3                                               1.00e+00  0.00      0.0
 5216 OCN       FREEZE              gOCN                                              1.00e+00  0.00      0.0
 5217 OCS       FREEZE              gOCS                                              1.00e+00  0.00      0.0
 5218 OH        FREEZE              gOH                                               1.00e+00  0.00      0.0
 5219 P         FREEZE              gP                                                1.00e+00  0.00      0.0
 5220 PH        FREEZE              gPH                                               1.00e+00  0.00      0.0
 5221 PH2       FREEZE              gPH2                                              1.00e+00  0.00      0.0
 5222 PN        FREEZE              gPN                                               1.00e+00  0.00      0.0
 5223 PO        FREEZE              gPO                                               1.00e+00  0.00      0.0
 5224 S         FREEZE              gS                                                1.00e+00  0.00      0.0
 5225 S2        FREEZE              gS2                                               1.00e+00  0.00      0.0
 5226 Si        FREEZE              gSi                                               1.00e+00  0.00      0.0
 5227 SiC       FREEZE              gSiC                                              1.00e+00  0.00      0.0
 5228 SiC2      FREEZE              gSiC2                                             1.00e+00  0.00      0.0
 5229 SiC2H     FREEZE              gSiC2H                                            1.00e+00  0.00      0.0
 5230 SiC2H2    FREEZE              gSiC2H2                                           1.00e+00  0.00      0.0
 5231 SiC3      FREEZE              gSiC3                                             1.00e+00  0.00      0.0
 5232 SiC3H     FREEZE              gSiC3H                                            1.00e+00  0.00      0.0
 5233 SiC4      FREEZE              gSiC4                                             1.00e+00  0.00      0.0
 5234 SiCH2     FREEZE              gSiCH2                                            1.00e+00  0.00      0.0
 5235 SiCH3     FREEZE              gSiCH3                                            1.00e+00  0.00      0.0
 5236 SiH       FREEZE              gSiH                                              1.00e+00  0.00      0.0
 5237 SiH2      FREEZE              gSiH2                                             1.00e+00  0.00      0.0
 5238 SiH3      FREEZE              gSiH3                                             1.00e+00  0.00      0.0
 5239 SiH4      FREEZE              gSiH4                                             1.00e+00  0.00      0.0
 5240 SiN       FREEZE              gSiN                                              1.00e+00  0.00      0.0
 5241 SiNC      FREEZE              gSiNC                                             1.00e+00  0.00      0.0
 5242 SiO       FREEZE              gSiO                                              1.00e+00  0.00      0.0
 5243 SiO2      FREEZE              gSiO2                                             1.00e+00  0.00      0.0
 5244 SiS       FREEZE              gSiS                                              1.00e+00  0.00      0.0
 5245 SO        FREEZE              gSO                                               1.00e+00  0.00      0.0
 5246 SO2       FREEZE              gSO2                                              1.00e+00  0.00      0.0
 5247 gC        DESORB              C                                                 1.00e+00  0.00    800.0
 5248 gC10      DESORB              C10                                               1.00e+00  0.00   8000.0
 5249 gC2       DESORB              C2                                                1.00e+00  0.00   1600.0
 5250 gC2H      DESORB              C2H                                               1.00e+00  0.00   2140.0
 5251 gC2H2     DESORB              C2H2                                              1.00e+00  0.00   2590.0
 5252 gC2H3     DESORB              C2H3                                              1.00e+00  0.00   3040.0
 5253 gC2H4     DESORB              C2H4                                              1.00e+00  0.00   3490.0
 5254 gC2H5     DESORB              C2H5                                              1.00e+00  0.00   3940.0
 5255 gC2H5OH   DESORB              C2H5OH                                            1.00e+00  0.00   6580.0
 5256 gC2H6     DESORB              C2H6                                              1.00e+00  0.00   4390.0
 5257 gC2H6CO   DESORB              C2H6CO                                            1.00e+00  0.00   2820.0
 5258 gC2N      DESORB              C2N                                               1.00e+00  0.00   2400.0
 5259 gCCO      DESORB              CCO                                               1.00e+00  0.00   1950.0
 5260 gC2S      DESORB              C2S                                               1.00e+00  0.00   2700.0
 5261 gC3       DESORB              C3                                                1.00e+00  0.00   2400.0
 5262 gC3H      DESORB              C3H                                               1.00e+00  0.00   2940.0
 5263 gC3H2     DESORB              C3H2                                              1.00e+00  0.00   3390.0
 5264 gC3H3     DESORB              C3H3                                              1.00e+00  0.00   3840.0
 5265 gC3H3N    DESORB              C3H3N                                             1.00e+00  0.00   5480.0
 5266 gC3H4     DESORB              C3H4                                              1.00e+00  0.00   4290.0
 5267 gC3N      DESORB              C3N                                               1.00e+00  0.00   3200.0
 5268 gC3O      DESORB              C3O                                               1.00e+00  0.00   2750.0
 5269 gC3P      DESORB              C3P                                               1.00e+00  0.00   3500.0
 5270 gC3S      DESORB              C3S                                               1.00e+00  0.00   3500.0
 5271 gC4       DESORB              C4                                                1.00e+00  0.00   3200.0
 5272 gC4H      DESORB              C4H                                               1.00e+00  0.00   3740.0
 5273 gC4H2     DESORB              C4H2                                              1.00e+00  0.00   4190.0
 5274 gC4H3     DESORB              C4H3                                              1.00e+00  0.00   4640.0
 5275 gC4H4     DESORB              C4H4                                              1.00e+00  0.00   5090.0
 5276 gC4N      DESORB              C4N                                               1.00e+00  0.00   4000.0
 5277 gC4P      DESORB              C4P                                               1.00e+00  0.00   4300.0
 5278 gC4S      DESORB              C4S                                               1.00e+00  0.00   4300.0
 5279 gC5       DESORB              C5                                                1.00e+00  0.00   4000.0
 5280 gC5H      DESORB              C5H                                               1.00e+00  0.00   4540.0
 5281 gC5H2     DESORB              C5H2                                              1.00e+00  0.00   4990.0
 5282 gC5H3     DESORB              C5H3                                              1.00e+00  0.00   5440.0
 5283 gC5H4     DESORB              C5H4                                              1.00e+00  0.00   5890.0
 5284 gC5N      DESORB              C5N                                               1.00e+00  0.00   4800.0
 5285 gC6       DESORB              C6                                                1.00e+00  0.00   4800.0
 5286 gC6H      DESORB              C6H                                               1.00e+00  0.00   5340.0
 5287 gC6H2     DESORB              C6H2                                              1.00e+00  0.00   5790.0
 5288 gC6H3     DESORB              C6H3                                              1.00e+00  0.00   6240.0
 5289 gC6H4     DESORB              C6H4                                              1.00e+00  0.00   6690.0
 5290 gC6H6     DESORB              C6H6                                              1.00e+00  0.00   7590.0
 5291 gC7       DESORB              C7                                                1.00e+00  0.00   5600.0
 5292 gC7H      DESORB              C7H                                               1.00e+00  0.00   6140.0
 5293 gC7H2     DESORB              C7H2                                              1.00e+00  0.00   6590.0
 5294 gC7H3     DESORB              C7H3                                              1.00e+00  0.00   7040.0
 5295 gC7H4     DESORB              C7H4                                              1.00e+00  0.00   7490.0
 5296 gC7N      DESORB              C7N                                               1.00e+00  0.00   6400.0
 5297 gC8       DESORB              C8                                                1.00e+00  0.00   6400.0
 5298 gC8H      DESORB              C8H                                               1.00e+00  0.00   6940.0
 5299 gC8H2     DESORB              C8H2                                              1.00e+00  0.00   7390.0
 5300 gC8H3     DESORB              C8H3                                              1.00e+00  0.00   7840.0
 5301 gC8H4     DESORB              C8H4                                              1.00e+00  0.00   8290.0
 5302 gC9       DESORB              C9                                                1.00e+00  0.00   7200.0
 5303 gC9H      DESORB              C9H                                               1.00e+00  0.00   7740.0
 5304 gC9H2     DESORB              C9H2                                              1.00e+00  0.00   8190.0
 5305 gC9H3     DESORB              C9H3                                              1.00e+00  0.00   8640.0
 5306 gC9H4     DESORB              C9H4                                              1.00e+00  0.00   9090.0
 5307 gC9N      DESORB              C9N                                               1.00e+00  0.00   8000.0
 5308 gCCl      DESORB              CCl                                               1.00e+00  0.00   1900.0
 5309 gCCP      DESORB              CCP                                               1.00e+00  0.00   2700.0
 5310 gCH       DESORB              CH                                                1.00e+00  0.00    925.0
 5311 gCH2      DESORB              CH2                                               1.00e+00  0.00   1050.0
 5312 gC2H2N    DESORB              C2H2N                                             1.00e+00  0.00   4230.0
 5313 gC2H2O    DESORB              C2H2O                                             1.00e+00  0.00   2200.0
 5314 gCH3N     DESORB              CH3N                                              1.00e+00  0.00   2850.0
 5315 gCH2NH2   DESORB              CH2NH2                                            1.00e+00  0.00   5010.0
 5316 gCH2OH    DESORB              CH2OH                                             1.00e+00  0.00   2540.0
 5317 gCH2PH    DESORB              CH2PH                                             1.00e+00  0.00   3070.0
 5318 gCH3      DESORB              CH3                                               1.00e+00  0.00   1180.0
 5319 gCH3C3N   DESORB              CH3C3N                                            1.00e+00  0.00   6480.0
 5320 gCH3C4H   DESORB              CH3C4H                                            1.00e+00  0.00   5890.0
 5321 gCH3C5N   DESORB              CH3C5N                                            1.00e+00  0.00   7880.0
 5322 gCH3C6H   DESORB              CH3C6H                                            1.00e+00  0.00   7490.0
 5323 gCH3C7N   DESORB              CH3C7N                                            1.00e+00  0.00   9480.0
 5324 gC2H4O    DESORB              C2H4O                                             1.00e+00  0.00   2450.0
 5325 gC2H3N    DESORB              C2H3N                                             1.00e+00  0.00   4680.0
 5326 gCH3NH    DESORB              CH3NH                                             1.00e+00  0.00   3550.0
 5327 gCH3OCH3  DESORB              CH3OCH3                                           1.00e+00  0.00   3150.0
 5328 gCH4O     DESORB              CH4O                                              1.00e+00  0.00   3700.0
 5329 gCH4      DESORB              CH4                                               1.00e+00  0.00   1300.0
 5330 gCH5N     DESORB              CH5N                                              1.00e+00  0.00   6580.0
 5331 gCHNH     DESORB              CHNH                                              1.00e+00  0.00   3300.0
 5332 gCl       DESORB              Cl                                                1.00e+00  0.00   1100.0
 5333 gClO      DESORB              ClO                                               1.00e+00  0.00   1900.0
 5334 gCN       DESORB              CN                                                1.00e+00  0.00   1600.0
 5335 gCO       DESORB              CO                                                1.00e+00  0.00   1150.0
 5336 gCO2      DESORB              CO2                                               1.00e+00  0.00   2580.0
 5337 gCP       DESORB              CP                                                1.00e+00  0.00   1900.0
 5338 gCS       DESORB              CS                                                1.00e+00  0.00   1900.0
 5339 gFe       DESORB              Fe                                                1.00e+00  0.00   4200.0
 5340 gFeH      DESORB              FeH                                               1.00e+00  0.00   4650.0
 5341 gH        DESORB              H                                                 1.00e+00  0.00    450.0
 5342 gH2       DESORB              H2                                                1.00e+00  0.00    314.0
 5343 gH2C3N    DESORB              H2C3N                                             1.00e+00  0.00   5030.0
 5344 gH2C3O    DESORB              H2C3O                                             1.00e+00  0.00   3650.0
 5345 gH2C5N    DESORB              H2C5N                                             1.00e+00  0.00   6630.0
 5346 gH2C7N    DESORB              H2C7N                                             1.00e+00  0.00   8230.0
 5347 gH2C9N    DESORB              H2C9N                                             1.00e+00  0.00   9830.0
 5348 gH2CN     DESORB              H2CN                                              1.00e+00  0.00   2400.0
 5349 gH2CO     DESORB              H2CO                                              1.00e+00  0.00   3200.0
 5350 gH2CS     DESORB              H2CS                                              1.00e+00  0.00   2700.0
 5351 gH2O      DESORB              H2O                                               1.00e+00  0.00   5700.0
 5352 gH2O2     DESORB              H2O2                                              1.00e+00  0.00   5700.0
 5353 gH2S      DESORB              H2S                                               1.00e+00  0.00   2740.0
 5354 gH2S2     DESORB              H2S2                                              1.00e+00  0.00   3100.0
 5355 gH2SiO    DESORB              H2SiO                                             1.00e+00  0.00   4050.0
 5356 gH3C5N    DESORB              H3C5N                                             1.00e+00  0.00   7080.0
 5357 gH3C7N    DESORB              H3C7N                                             1.00e+00  0.00   8680.0
 5358 gH3C9N    DESORB              H3C9N                                             1.00e+00  0.00  10300.0
 5359 gH4C3N    DESORB              H4C3N                                             1.00e+00  0.00   5960.0
 5360 gH5C3N    DESORB              H5C3N                                             1.00e+00  0.00   6380.0
 5361 gHC2NC    DESORB              HC3N                                              1.00e+00  0.00   4580.0
 5362 gHC2O     DESORB              HC2O                                              1.00e+00  0.00   2400.0
 5363 gHC3N     DESORB              HC3N                                              1.00e+00  0.00   4580.0
 5364 gHC3O     DESORB              HC3O                                              1.00e+00  0.00   3200.0
 5365 gHC5N     DESORB              HC5N                                              1.00e+00  0.00   6180.0
 5366 gHC7N     DESORB              HC7N                                              1.00e+00  0.00   7780.0
 5367 gHC9N     DESORB              HC9N                                              1.00e+00  0.00   9380.0
 5368 gHCCN     DESORB              HCCN                                              1.00e+00  0.00   3780.0
 5369 gHCCP     DESORB              HCCP                                              1.00e+00  0.00   3220.0
 5370 gHCl      DESORB              HCl                                               1.00e+00  0.00   1720.0
 5371 gHCN      DESORB              HCN                                               1.00e+00  0.00   2050.0
 5372 gHCNC2    DESORB              HC3N                                              1.00e+00  0.00   4580.0
 5373 gHCO      DESORB              HCO                                               1.00e+00  0.00   1600.0
 5374 gHCOOCH3  DESORB              HCOOCH3                                           1.00e+00  0.00   6300.0
 5375 gCH2O2    DESORB              CH2O2                                             1.00e+00  0.00   5570.0
 5376 gHCP      DESORB              HCP                                               1.00e+00  0.00   2520.0
 5377 gHCS      DESORB              HCS                                               1.00e+00  0.00   2350.0
 5378 gHCSi     DESORB              HCSi                                              1.00e+00  0.00   3950.0
 5379 gHe       DESORB              He                                                1.00e+00  0.00    200.0
 5380 gHNC      DESORB              HNC                                               1.00e+00  0.00   2050.0
 5381 gHNC3     DESORB              HC3N                                              1.00e+00  0.00   4580.0
 5382 gHNCO     DESORB              HNCO                                              1.00e+00  0.00   2850.0
 5383 gHNO      DESORB              HNO                                               1.00e+00  0.00   2050.0
 5384 gHNSi     DESORB              HNSi                                              1.00e+00  0.00   3950.0
 5385 gHPO      DESORB              HPO                                               1.00e+00  0.00   2520.0
 5386 gHS       DESORB              HS                                                1.00e+00  0.00   1450.0
 5387 gHS2      DESORB              HS2                                               1.00e+00  0.00   2650.0
 5388 gMg       DESORB              Mg                                                1.00e+00  0.00   5300.0
 5389 gMgH      DESORB              MgH                                               1.00e+00  0.00   5750.0
 5390 gMgH2     DESORB              MgH2                                              1.00e+00  0.00   6200.0
 5391 gN        DESORB              N                                                 1.00e+00  0.00    800.0
 5392 gN2       DESORB              N2                                                1.00e+00  0.00   1000.0
 5393 gN2H2     DESORB              N2H2                                              1.00e+00  0.00   4760.0
 5394 gN2O      DESORB              N2O                                               1.00e+00  0.00   2400.0
 5395 gNa       DESORB              Na                                                1.00e+00  0.00  11800.0
 5396 gNaH      DESORB              NaH                                               1.00e+00  0.00  12300.0
 5397 gNaOH     DESORB              NaOH                                              1.00e+00  0.00  14700.0
 5398 gNH       DESORB              NH                                                1.00e+00  0.00   2380.0
 5399 gNH2      DESORB              NH2                                               1.00e+00  0.00   3960.0
 5400 gNH2CHO   DESORB              NH2CHO                                            1.00e+00  0.00   5560.0
 5401 gNH2CN    DESORB              NH2CN                                             1.00e+00  0.00   3300.0
 5402 gNH2OH    DESORB              NH2OH                                             1.00e+00  0.00   6810.0
 5403 gNH3      DESORB              NH3                                               1.00e+00  0.00   5530.0
 5404 gNO       DESORB              NO                                                1.00e+00  0.00   1600.0
 5405 gNO2      DESORB              NO2                                               1.00e+00  0.00   2400.0
 5406 gNS       DESORB              NS                                                1.00e+00  0.00   1900.0
 5407 gO        DESORB              O                                                 1.00e+00  0.00    800.0
 5408 gO2       DESORB              O2                                                1.00e+00  0.00   1000.0
 5409 gO2H      DESORB              O2H                                               1.00e+00  0.00   3650.0
 5410 gO3       DESORB              O3                                                1.00e+00  0.00   1800.0
 5411 gOCN      DESORB              OCN                                               1.00e+00  0.00   2400.0
 5412 gOCS      DESORB              OCS                                               1.00e+00  0.00   2890.0
 5413 gOH       DESORB              OH                                                1.00e+00  0.00   2850.0
 5414 gP        DESORB              P                                                 1.00e+00  0.00   1100.0
 5415 gPH       DESORB              PH                                                1.00e+00  0.00   1720.0
 5416 gPH2      DESORB              PH2                                               1.00e+00  0.00   1650.0
 5417 gPN       DESORB              PN                                                1.00e+00  0.00   1900.0
 5418 gPO       DESORB              PO                                                1.00e+00  0.00   1900.0
 5419 gS        DESORB              S                                                 1.00e+00  0.00   1100.0
 5420 gS2       DESORB              S2                                                1.00e+00  0.00   2200.0
 5421 gSi       DESORB              Si                                                1.00e+00  0.00   2700.0
 5422 gSiC      DESORB              SiC                                               1.00e+00  0.00   3500.0
 5423 gSiC2     DESORB              SiC2                                              1.00e+00  0.00   4300.0
 5424 gSiC2H    DESORB              SiC2H                                             1.00e+00  0.00   4920.0
 5425 gSiC2H2   DESORB              SiC2H2                                            1.00e+00  0.00   4850.0
 5426 gSiC3     DESORB              SiC3                                              1.00e+00  0.00   5100.0
 5427 gSiC3H    DESORB              SiC3H                                             1.00e+00  0.00   5720.0
 5428 gSiC4     DESORB              SiC4                                              1.00e+00  0.00   5900.0
 5429 gSiCH2    DESORB              SiCH2                                             1.00e+00  0.00   4570.0
 5430 gSiCH3    DESORB              SiCH3                                             1.00e+00  0.00   4850.0
 5431 gSiH      DESORB              SiH                                               1.00e+00  0.00   3150.0
 5432 gSiH2     DESORB              SiH2                                              1.00e+00  0.00   3600.0
 5433 gSiH3     DESORB              SiH3                                              1.00e+00  0.00   4050.0
 5434 gSiH4     DESORB              SiH4                                              1.00e+00  0.00   4500.0
 5435 gSiN      DESORB              SiN                                               1.00e+00  0.00   3500.0
 5436 gSiNC     DESORB              SiNC                                              1.00e+00  0.00   4300.0
 5437 gSiO      DESORB              SiO                                               1.00e+00  0.00   3500.0
 5438 gSiO2     DESORB              SiO2                                              1.00e+00  0.00   4300.0
 5439 gSiS      DESORB              SiS                                               1.00e+00  0.00   3800.0
 5440 gSO       DESORB              SO                                                1.00e+00  0.00   2600.0
 5441 gSO2      DESORB              SO2                                               1.00e+00  0.00   3410.0
 5442 gC        gC                  gC2                                               1.00e+00  0.00      0.0
 5443 gC        gC                  C2                                                1.00e+00  0.00      0.0
 5444 gC        gC2                 gC3                                               1.00e+00  0.00      0.0
 5445 gC        gC2                 C3                                                1.00e+00  0.00      0.0
 5446 gC        gC2H                gC3H                                              1.00e+00  0.00      0.0
 5447 gC        gC2H                C3H                                               1.00e+00  0.00      0.0
 5448 gC        gC2H3               gC3H3                                             1.00e+00  0.00      0.0
 5449 gC        gC2H3               C3H3                                              1.00e+00  0.00      0.0
 5450 gC        gC2N                gC3N                                              1.00e+00  0.00      0.0
 5451 gC        gC2N                C3N                                               1.00e+00  0.00      0.0
 5452 gC        gCCO                gC3O                                              1.00e+00  0.00      0.0
 5453 gC        gCCO                C3O                                               1.00e+00  0.00      0.0
 5454 gC        gC2S                gC3S                                              1.00e+00  0.00      0.0
 5455 gC        gC2S                C3S                                               1.00e+00  0.00      0.0
 5456 gC        gC3                 gC4                                               1.00e+00  0.00      0.0
 5457 gC        gC3                 C4                                                1.00e+00  0.00      0.0
 5458 gC        gC3H                gC4H                                              1.00e+00  0.00      0.0
 5459 gC        gC3H                C4H                                               1.00e+00  0.00      0.0
 5460 gC        gC4                 gC5                                               1.00e+00  0.00      0.0
 5461 gC        gC4                 C5                                                1.00e+00  0.00      0.0
 5462 gC        gC4H                gC5H                                              1.00e+00  0.00      0.0
 5463 gC        gC4H                C5H                                               1.00e+00  0.00      0.0
 5464 gC        gC5                 gC6                                               1.00e+00  0.00      0.0
 5465 gC        gC5                 C6                                                1.00e+00  0.00      0.0
 5466 gC        gC5H                gC6H                                              1.00e+00  0.00      0.0
 5467 gC        gC5H                C6H                                               1.00e+00  0.00      0.0
 5468 gC        gC6                 gC7                                               1.00e+00  0.00      0.0
 5469 gC        gC6                 C7                                                1.00e+00  0.00      0.0
 5470 gC        gC6H                gC7H                                              1.00e+00  0.00      0.0
 5471 gC        gC6H                C7H                                               1.00e+00  0.00      0.0
 5472 gC        gC7                 gC8                                               1.00e+00  0.00      0.0
 5473 gC        gC7                 C8                                                1.00e+00  0.00      0.0
 5474 gC        gC7H                gC8H                                              1.00e+00  0.00      0.0
 5475 gC        gC7H                C8H                                               1.00e+00  0.00      0.0
 5476 gC        gC8                 gC9                                               1.00e+00  0.00      0.0
 5477 gC        gC8                 C9                                                1.00e+00  0.00      0.0
 5478 gC        gC8H                gC9H                                              1.00e+00  0.00      0.0
 5479 gC        gC8H                C9H                                               1.00e+00  0.00      0.0
 5480 gC        gC9                 gC10                                              1.00e+00  0.00      0.0
 5481 gC        gC9                 C10                                               1.00e+00  0.00      0.0
 5482 gC        gCH                 gC2H                                              1.00e+00  0.00      0.0
 5483 gC        gCH                 C2H                                               1.00e+00  0.00      0.0
 5484 gC        gCH2                gC2H2                                             1.00e+00  0.00      0.0
 5485 gC        gCH2                C2H2                                              1.00e+00  0.00      0.0
 5486 gC        gCH3                gC2H3                                             1.00e+00  0.00      0.0
 5487 gC        gCH3                C2H3                                              1.00e+00  0.00      0.0
 5488 gC        gCN                 gC2N                                              1.00e+00  0.00      0.0
 5489 gC        gCN                 C2N                                               1.00e+00  0.00      0.0
 5490 gC        gHS                 gCS       gH                                      1.00e+00  0.00      0.0
 5491 gC        gHS                 CS        H                                       1.00e+00  0.00      0.0
 5492 gC        gN                  gCN                                               1.00e+00  0.00      0.0
 5493 gC        gN                  CN                                                1.00e+00  0.00      0.0
 5494 gC        gNH                 gHNC                                              1.00e+00  0.00      0.0
 5495 gC        gNH                 HNC                                               1.00e+00  0.00      0.0
 5496 gC        gNH2                gHNC      gH                                      1.00e+00  0.00      0.0
 5497 gC        gNH2                HNC       H                                       1.00e+00  0.00      0.0
 5498 gC        gNO                 gCN       gO                                      5.00e-01  0.00      0.0
 5499 gC        gNO                 CN        O                                       5.00e-01  0.00      0.0
 5500 gC        gNO                 gOCN                                              5.00e-01  0.00      0.0
 5501 gC        gNO                 OCN                                               5.00e-01  0.00      0.0
 5502 gC        gNS                 gCN       gS                                      1.00e+00  0.00      0.0
 5503 gC        gNS                 CN        S                                       1.00e+00  0.00      0.0
 5504 gC        gO                  gCO                                               1.00e+00  0.00      0.0
 5505 gC        gO                  CO                                                1.00e+00  0.00      0.0
 5506 gC        gO2                 gCO       gO                                      1.00e+00  0.00      0.0
 5507 gC        gO2                 CO        O                                       1.00e+00  0.00      0.0
 5508 gC        gOCN                gCO       gCN                                     1.00e+00  0.00      0.0
 5509 gC        gOCN                CO        CN                                      1.00e+00  0.00      0.0
 5510 gC        gOH                 gCO       gH                                      1.00e+00  0.00      0.0
 5511 gC        gOH                 CO        H                                       1.00e+00  0.00      0.0
